Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Age at enrollment__is_outlier,Curricular units 1st sem (evaluations)__is_outlier,Curricular units 2nd sem (evaluations)__is_outlier,Delta_Grade,Grade_Improvement,Grade_Decline,CR_Sem1,CR_Sem2,Delta_CR,Completion_Collapse,Fail_Crossing,Borderline_Collapse,EvalPressure_Sem1,EvalPressure_Sem2,Delta_EvalPressure,GhostRate_Sem1,GhostRate_Sem2,Delta_GhostRate,Ghost_Worsening,Academic_Stress,Academic_Stress_Level,Home_Support_Risk,Subject_Specific,Subject_Risk_Flag,Subject_Difficulty_Score
1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,0.0,Enrolled,0,0,0,-1.25,0,1,0.6666666666666666,0.6666666666666666,0.0,0,0,0,2.1666666666666665,2.5,0.3333333333333335,0.0,0.0,0.0,0,0.24050610586333562,Low,0.23748433904879937,None,0,0.0
1,1,1,9254,1,1,128.0,1,19,19,7,8,120.0,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15.0,0,12.4,0.5,1.79,Enrolled,0,0,0,0.5,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.12923273350076242,Low,0.009718702518507163,None,0,0.0
1,1,1,9500,1,1,133.0,1,1,19,9,6,121.5,1,0,0,1,0,1,20,0,0,7,8,6,12.396666666666668,0,0,8,9,7,12.94285714285714,0,11.1,0.6,2.02,Graduate,0,0,0,0.5461904761904712,1,0,0.8571428571428571,0.875,0.017857142857142905,0,0,0,1.1428571428571428,1.125,-0.017857142857142794,0.0,0.0,0.0,0,0.043679756122717885,Low,0.11481562415625238,None,0,0.0
1,1,1,9238,1,1,134.0,1,1,1,4,9,124.2,1,0,1,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.666666666666666,0,9.4,0.0,0.0,Graduate,0,0,0,-0.16666666666666785,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,6,9,6,11.333333333333334,0,0,6,9,6,11.571428571428571,0,15.5,2.8,0.0,Graduate,0,0,0,0.23809523809523725,1,0,1.0,1.0,0.0,0,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0,0.0,Low,0.0368248022691469,Math,1,1.0
1,17,4,9500,1,1,148.0,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,0.0,Graduate,0,0,0,0.36125000000000007,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.0,-0.1428571428571428,0.0,0.0,0.0,0,0.09703162017882815,Low,0.0,Math,1,1.0
1,1,1,9500,1,1,145.0,1,19,1,9,5,145.0,0,0,0,1,0,1,18,0,0,7,7,7,14.071428571428571,0,0,8,8,8,15.1625,0,13.9,0.0,0.79,Graduate,0,0,0,1.0910714285714285,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.04187599601274966,Low,0.0,None,0,0.0
1,43,1,9991,0,3,130.0,1,3,1,2,9,130.0,0,0,0,1,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.5220583537737361,Medium,0.4208633044751092,None,0,0.0
2,39,1,8014,0,1,133.1,1,38,38,9,9,113.5,0,0,0,1,0,1,50,0,3,9,11,8,13.25,0,2,7,8,7,11.714285714285714,0,12.7,3.7,0.0,Graduate,1,0,0,-1.5357142857142865,0,1,0.8888888888888888,1.0,0.11111111111111116,0,0,0,1.2222222222222223,1.1428571428571428,-0.07936507936507953,0.0,0.0,0.0,0,0.0,Low,1.0,Math,1,1.0
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout,0,0,0,-0.5,0,1,0.6666666666666666,0.5,-0.16666666666666663,0,0,0,2.1666666666666665,1.6666666666666667,-0.4999999999999998,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9670,1,12,170.0,1,1,37,3,5,110.0,0,0,0,1,1,1,25,0,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,0.0,Graduate,0,0,0,-0.6428571428571423,0,1,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.0,-0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,3,9853,1,1,132.0,1,34,34,0,0,131.3,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout,0,0,0,-1.3000000000000007,0,1,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0,0,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0,0.235436323979059,Low,0.0,None,0,0.0
1,39,1,9085,1,1,130.0,1,4,1,2,9,120.0,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,0,0,0,-0.9285714285714288,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.3333333333333333,1.1666666666666667,-0.16666666666666652,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9238,1,1,138.0,1,37,37,9,9,135.9,1,0,0,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0,7.6,2.6,0.32,Enrolled,0,0,0,0.06666666666666643,1,0,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0,0.17665118003276337,Low,0.0,None,0,0.0
4,39,1,9147,1,1,140.0,1,37,37,9,9,142.8,0,0,0,1,0,0,43,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduate,0,0,0,0.20000000000000284,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,43,1,9500,1,1,148.0,1,29,38,90,3,131.0,1,0,0,1,0,1,22,0,18,23,23,20,14.575,3,18,23,23,20,14.575,3,7.6,2.6,0.32,Graduate,0,1,1,0.0,0,0,0.8695652173913043,0.8695652173913043,0.0,0,0,0,1.0,1.0,0.0,0.13043478260869565,0.13043478260869565,0.0,0,0.07453322507432207,Low,0.01972732158816455,Math,1,1.0
1,1,6,9500,1,1,127.0,1,1,19,3,3,120.2,1,0,0,1,0,1,19,0,0,7,7,7,12.765714285714289,0,0,8,9,8,13.544444444444444,0,12.4,0.5,1.79,Graduate,0,0,0,0.7787301587301556,1,0,1.0,1.0,0.0,0,0,0,1.0,1.125,0.125,0.0,0.0,0.0,0,0.0,Low,0.09278345354668867,None,0,0.0
1,43,1,9130,1,6,133.1,1,1,29,4,90,123.3,1,0,0,1,0,1,21,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.4,1.0,-0.3999999999999999,0.0,0.0,0.0,0,0.24464504039441015,Low,0.33118479498555925,Language,1,0.5
1,43,1,9238,1,1,130.0,1,38,19,9,4,118.4,0,0,1,1,0,0,28,0,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,0.0,Graduate,0,0,0,0.013986013986015067,1,0,0.8125,0.8461538461538461,0.033653846153846145,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,42,1,9147,1,1,100.0,1,37,37,9,9,100.0,1,0,0,1,0,0,54,0,13,15,20,13,12.461538461538462,1,10,13,13,10,11.1,1,15.5,2.8,0.0,Dropout,1,0,0,-1.361538461538462,0,1,0.8666666666666667,0.7692307692307693,-0.09743589743589742,0,0,0,1.3333333333333333,1.0,-0.33333333333333326,0.06666666666666667,0.07692307692307693,0.010256410256410262,0,0.15086028887985353,Low,0.9674902316265308,Language,1,0.5
1,1,1,9991,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Enrolled,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,0.6,0.6,1,0.5390366194395375,Medium,0.0,Math,1,1.0
4,43,4,9991,0,12,133.1,1,37,37,9,9,153.0,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.0,1.0,-1.0,0.0,0.0,0.0,0,0.48460947730253123,Medium,0.6853243817028237,Math,1,1.0
1,17,1,9238,1,1,160.0,1,19,37,6,6,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,0.0,0.79,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4679614940563206,Medium,0.0,Other,1,0.3
2,43,1,9991,0,1,140.0,1,37,37,4,1,122.7,0,0,0,1,1,0,38,0,0,5,5,5,14.6,0,0,5,6,5,14.333333333333334,0,13.9,0.0,0.79,Graduate,0,0,0,-0.2666666666666657,0,1,1.0,1.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.0,Low,0.6180297838119082,Math,1,1.0
1,1,2,9500,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,0.0,Graduate,0,0,0,0.057500000000000995,1,0,1.0,0.875,-0.125,0,0,0,1.2857142857142858,1.125,-0.1607142857142858,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,171,1,1,132.0,1,1,1,4,1,119.4,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,17,1,9670,1,1,155.0,1,1,19,4,8,134.7,1,0,0,1,0,0,20,0,0,6,8,5,13.4,0,0,6,10,4,13.0,0,12.7,3.7,0.0,Enrolled,0,0,0,-0.40000000000000036,0,1,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.35825742977993613,Medium,0.06863129010071718,None,0,0.0
1,1,2,9147,1,1,133.0,1,3,19,2,7,120.4,1,0,0,1,0,0,22,0,0,5,5,5,14.8,0,0,5,5,5,15.8,0,8.9,1.4,3.51,Graduate,0,0,0,1.0,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,53,1,9003,1,42,140.0,1,3,38,141,151,135.3,0,0,0,1,1,0,21,0,7,12,18,11,12.090909090909092,0,5,12,14,11,12.0,0,8.9,1.4,3.51,Graduate,0,0,0,-0.09090909090909172,0,1,0.9166666666666666,0.9166666666666666,0.0,0,0,0,1.5,1.1666666666666667,-0.33333333333333326,0.0,0.0,0.0,0,0.07899322856953361,Low,0.0,None,0,0.0
4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0.0,0,0,4,4,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.5,1.0,-1.5,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9670,1,1,154.0,1,1,1,5,7,154.7,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,0.0,0.0,Graduate,0,0,0,0.7999999999999989,1,0,1.0,1.0,0.0,0,0,0,1.2,1.0,-0.19999999999999996,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.8,0.8,0.0,0.0,0.0,0,0.5366814043285443,Medium,0.0022907922160729788,Language,1,0.5
1,18,1,9500,1,1,130.0,1,37,38,7,8,119.3,1,0,0,1,0,1,19,0,0,8,8,7,11.4,0,0,8,8,7,11.4,0,10.8,1.4,1.74,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,2,9070,1,1,136.0,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,9.4,0.0,0.0,Graduate,0,0,0,-0.8333333333333339,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.12814911051576783,Low,0.06503124157087939,None,0,0.0
1,42,4,9500,1,6,133.0,1,1,19,2,9,127.8,1,0,0,1,0,1,18,0,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.08656887622374472,Low,0.0,None,0,0.0
1,17,6,9254,1,1,125.0,1,1,1,4,3,120.5,1,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,11.1,0.6,2.02,Graduate,0,0,0,0.6666666666666661,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4217401402581411,Medium,0.5383723389455092,Language,1,0.5
1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,Graduate,0,0,0,-0.3000000000000007,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.3333333333333333,1.5,0.16666666666666674,0.0,0.0,0.0,0,0.08570323596107854,Low,0.0,None,0,0.0
1,43,4,171,1,1,136.0,1,37,37,9,9,123.8,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0.4584712921231016,Medium,0.02097320377773163,Language,1,0.5
2,39,1,9991,0,1,110.0,1,37,37,5,1,120.0,1,0,0,1,0,0,38,0,0,5,11,3,11.333333333333334,0,0,5,9,4,12.0,0,9.4,0.0,0.0,Dropout,0,0,0,0.6666666666666661,1,0,0.6,0.8,0.20000000000000007,0,0,0,2.2,1.8,-0.40000000000000013,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,2,9119,1,1,116.0,1,19,1,9,7,112.2,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4660240992352476,Medium,0.13283656225425672,Math,1,1.0
2,39,1,9119,1,1,110.0,1,37,37,90,5,150.0,1,0,0,1,1,0,46,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.2,1.0,-0.19999999999999996,0.0,0.0,0.0,0,0.5231607474168092,Medium,1.0,Math,1,1.0
1,39,2,9147,1,1,130.0,1,19,19,5,9,121.5,0,0,0,0,1,0,26,0,0,5,5,2,10.5,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,-10.5,0,1,0.4,0.0,-0.4,0,1,1,1.0,1.8,0.8,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,18,1,9853,1,1,132.0,1,37,37,9,5,126.1,0,0,0,1,0,1,18,0,0,7,9,6,12.333333333333334,0,0,7,7,6,12.666666666666666,0,11.1,0.6,2.02,Graduate,0,0,0,0.33333333333333215,1,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.2857142857142858,1.0,-0.2857142857142858,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9085,1,1,129.0,1,1,2,3,1,125.9,1,0,0,1,0,0,19,0,0,5,13,4,12.0,2,0,5,8,3,12.0,0,9.4,0.0,0.0,Enrolled,0,0,0,0.0,0,0,0.8,0.6,-0.20000000000000007,0,0,0,2.6,1.6,-1.0,0.4,0.0,-0.4,0,0.0,Low,0.0,None,0,0.0
1,17,6,9670,1,1,110.0,1,1,19,4,10,111.3,0,0,0,1,1,0,21,0,0,6,10,6,12.285714285714286,0,0,6,11,4,14.25,0,15.5,2.8,0.0,Enrolled,0,0,0,1.9642857142857135,1,0,1.0,0.6666666666666666,-0.33333333333333337,0,0,0,1.6666666666666667,1.8333333333333333,0.16666666666666652,0.0,0.0,0.0,0,0.3025856160830692,Low,0.09839578622747766,Math,1,1.0
1,1,3,9500,1,1,131.0,1,37,37,9,9,118.0,1,0,0,1,0,1,18,0,0,8,8,7,13.242857142857144,0,0,8,8,7,13.242857142857144,0,12.7,3.7,0.0,Enrolled,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.13855061195841428,Low,0.03235031564004279,None,0,0.0
1,1,1,9500,1,1,136.0,1,1,1,4,4,123.8,0,0,0,1,0,0,19,0,0,7,10,6,11.614285714285714,0,0,8,8,8,14.0375,0,13.9,0.0,0.79,Graduate,0,0,0,2.4232142857142858,1,0,0.8571428571428571,1.0,0.1428571428571429,0,0,0,1.4285714285714286,1.0,-0.4285714285714286,0.0,0.0,0.0,0,0.0,Low,0.0,Math,1,1.0
1,17,2,9254,1,1,129.0,1,12,37,9,9,122.0,1,0,0,1,0,0,18,0,0,6,15,2,10.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,-10.0,0,1,0.3333333333333333,0.0,-0.3333333333333333,0,1,1,2.5,2.0,-0.5,0.0,0.0,0.0,0,0.9392431208220444,High,0.0,Language,1,0.5
1,17,4,9773,1,1,118.0,1,1,38,5,7,120.8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,Graduate,0,0,0,-1.4499999999999993,0,1,0.6666666666666666,0.8333333333333334,0.16666666666666674,0,0,0,1.5,1.8333333333333333,0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,8.9,1.4,3.51,Enrolled,0,0,0,-1.166666666666666,0,1,0.4,0.6,0.19999999999999996,0,0,0,2.2,2.2,0.0,0.0,0.0,0.0,0,0.4031129751791199,Medium,0.14817923736097638,None,0,0.0
1,17,1,9238,1,1,134.0,1,3,1,3,4,133.0,1,0,0,1,0,0,18,0,0,6,8,6,11.75,0,0,6,10,5,12.0,0,12.7,3.7,0.0,Graduate,0,0,0,0.25,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.1771973356012278,Low,0.06888062723992938,None,0,0.0
1,39,1,9003,1,1,140.0,41,1,1,9,9,100.0,0,0,1,0,0,0,29,1,3,9,9,3,14.333333333333334,0,1,7,8,1,14.0,0,15.5,2.8,0.0,Dropout,0,0,0,-0.3333333333333339,0,1,0.3333333333333333,0.14285714285714285,-0.19047619047619047,0,0,0,1.0,1.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0,0.4276268518421091,Medium,1.0,Other,1,0.3
1,17,1,9147,1,1,137.0,1,3,38,1,9,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,15.5,2.8,0.0,Dropout,0,0,0,1.333333333333334,1,0,0.8,0.6,-0.20000000000000007,0,0,0,2.6,1.4,-1.2000000000000002,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9500,1,19,133.1,1,1,19,4,10,111.8,1,0,0,1,0,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.48690741948738736,Medium,0.13480801302916878,Language,1,0.5
1,18,2,9147,1,1,140.0,1,37,37,5,9,124.3,1,0,0,1,1,0,20,0,0,5,7,4,10.75,0,0,5,12,3,10.571428571428571,0,10.8,1.4,1.74,Dropout,0,0,0,-0.17857142857142883,0,1,0.8,0.6,-0.20000000000000007,0,0,0,1.4,2.4,1.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,3,9147,1,1,125.0,1,38,19,7,7,125.7,0,0,0,1,0,0,20,0,0,5,7,5,11.166666666666666,0,0,5,9,4,10.75,0,15.5,2.8,0.0,Enrolled,0,0,0,-0.4166666666666661,0,1,1.0,0.8,-0.19999999999999996,0,0,0,1.4,1.8,0.40000000000000013,0.0,0.0,0.0,0,0.03324909268382226,Low,0.053837637561098925,None,0,0.0
1,1,2,9085,1,1,151.0,1,40,4,2,2,144.5,1,0,0,1,0,0,18,0,0,6,7,6,15.666666666666666,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,0,0,0,-0.8333333333333321,0,1,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,43,1,9147,1,1,131.0,1,19,38,9,9,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,0.0,Graduate,0,0,0,-0.1999999999999993,0,1,1.0,0.8,-0.19999999999999996,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.2110274586836015,Low,0.27729946034498254,Language,1,0.5
1,1,6,9254,1,1,102.0,1,3,1,2,2,101.7,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,0,0,0,-1.166666666666666,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.05389718778217714,Low,0.0,None,0,0.0
1,43,4,9500,1,6,118.9,1,38,37,5,9,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.20927530697395227,Low,0.04104901788187528,None,0,0.0
1,44,1,9003,1,39,160.0,1,37,38,9,6,160.0,0,0,0,1,0,1,20,0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,0.0,Graduate,0,0,0,0.5749999999999993,1,0,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.0,Low,0.23502820608206793,None,0,0.0
4,39,1,9991,0,1,133.1,1,37,37,6,6,136.2,0,0,0,1,0,0,39,0,0,5,6,5,11.0,0,0,5,9,5,11.666666666666666,0,10.8,1.4,1.74,Graduate,0,0,0,0.6666666666666661,1,0,1.0,1.0,0.0,0,0,0,1.2,1.8,0.6000000000000001,0.0,0.0,0.0,0,0.0,Low,0.7231967972229046,Math,1,1.0
1,1,4,9773,1,1,137.0,1,37,37,0,90,134.2,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,8,5,14.2,0,10.8,1.4,1.74,Dropout,0,0,0,1.0333333333333332,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,43,1,8014,0,14,133.1,1,34,34,0,0,100.0,0,0,0,0,0,0,34,0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,0.0,0.0,Dropout,0,0,0,1.0,1,0,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0,0,0,1.8571428571428572,2.142857142857143,0.2857142857142856,0.0,0.14285714285714285,0.14285714285714285,0,0.4293076967137853,Medium,0.32139411962238235,None,0,0.0
1,1,6,9500,1,1,146.0,1,2,19,3,9,130.3,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,0.0,0.0,Graduate,0,0,0,0.0,0,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9254,1,1,129.0,1,38,38,6,6,118.5,1,0,0,1,0,0,18,0,0,6,6,6,10.666666666666666,0,0,6,6,6,11.5,0,7.6,2.6,0.32,Graduate,0,0,0,0.8333333333333339,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.11550751633763787,Language,1,0.5
1,1,1,9238,1,1,135.0,1,37,19,5,10,121.0,0,0,1,1,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,Enrolled,0,0,0,-0.5999999999999996,0,1,0.8333333333333334,0.3333333333333333,-0.5,0,0,0,1.6666666666666667,2.3333333333333335,0.6666666666666667,0.0,0.0,0.0,0,0.21970794684052156,Low,0.625922086116242,None,0,0.0
1,1,6,9500,1,1,138.0,1,37,37,9,8,127.2,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,15.5,2.8,0.0,Graduate,0,0,0,1.026250000000001,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.0,-0.1428571428571428,0.0,0.0,0.0,0,0.06939232331912581,Low,0.0,Language,1,0.5
1,1,1,9500,1,1,136.0,1,1,19,5,7,136.4,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,0.0,0.79,Graduate,0,0,0,2.6624999999999996,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.0,-0.1428571428571428,0.0,0.0,0.0,0,0.07165893397596516,Low,0.0,None,0,0.0
